Test_Cell_ID,Lifecycle_Stage,Cycle_Number,State_of_Health_SOH,Series_Resist_R0_Ohm,Charge_Transfer_R1_Ohm,Double_Layer_Cap_C1_Farad,Time_Constant_Tau_Sec,System_Pole_sP_rad_s,System_Zero_sZ_rad_s,Steady_State_DC_Gain_Ohm,Pole_Distance_to_Instability_rad_s
2017-06-30_cell_28,Mid Life,440,0.9185,0.01731,0.02486,338.51,8.4168,-0.11881,-0.28945,0.04218,0.11881
2017-06-30_cell_28,Mid Life,445,0.9173,0.01734,0.02495,337.88,8.4294,-0.11863,-0.28935,0.04228,0.11863
2017-06-30_cell_28,Mid Life,450,0.9161,0.01736,0.02502,337.34,8.441,-0.11847,-0.28927,0.04238,0.11847
2017-06-30_cell_28,Mid Life,455,0.9149,0.01738,0.02511,336.63,8.4542,-0.11828,-0.28918,0.0425,0.11828
2017-06-30_cell_28,Mid Life,460,0.9137,0.01739,0.02516,336.39,8.4626,-0.11817,-0.28911,0.04255,0.11817
2017-06-30_cell_28,Mid Life,465,0.9125,0.01742,0.02527,335.51,8.4773,-0.11796,-0.28902,0.04269,0.11796
2017-06-30_cell_28,Mid Life,470,0.9112,0.01745,0.02535,334.92,8.4891,-0.1178,-0.28894,0.04279,0.1178
2017-06-30_cell_28,Mid Life,475,0.91,0.01746,0.0254,334.62,8.498,-0.11767,-0.28887,0.04285,0.11767
2017-06-30_cell_28,Mid Life,480,0.9088,0.01748,0.02549,333.89,8.511,-0.1175,-0.2888,0.04297,0.1175
2017-06-30_cell_28,Mid Life,485,0.9075,0.01751,0.02557,333.31,8.5225,-0.11734,-0.28872,0.04307,0.11734
2017-06-30_cell_28,Mid Life,490,0.9063,0.01752,0.02564,332.82,8.5331,-0.11719,-0.28866,0.04316,0.11719
2017-06-30_cell_28,Mid Life,495,0.9051,0.01755,0.02572,332.18,8.5449,-0.11703,-0.28859,0.04327,0.11703
2017-06-30_cell_28,Mid Life,500,0.9038,0.01757,0.0258,331.62,8.556,-0.11688,-0.28853,0.04337,0.11688
2017-06-30_cell_28,Mid Life,505,0.9026,0.0176,0.02591,330.77,8.5695,-0.11669,-0.28846,0.04351,0.11669
2017-06-30_cell_28,Mid Life,510,0.9013,0.01762,0.02598,330.25,8.5801,-0.11655,-0.2884,0.0436,0.11655
2017-06-30_cell_28,Mid Life,515,0.9,0.01764,0.02606,329.63,8.5915,-0.11639,-0.28835,0.04371,0.11639
2017-06-30_cell_28,Mid Life,520,0.8988,0.01766,0.02614,329.08,8.6021,-0.11625,-0.28829,0.0438,0.11625
2017-06-30_cell_28,Mid Life,525,0.8975,0.01768,0.0262,328.66,8.6117,-0.11612,-0.28824,0.04388,0.11612
2017-06-30_cell_28,Mid Life,530,0.8962,0.0177,0.02629,328.01,8.6231,-0.11597,-0.28819,0.04399,0.11597
2017-06-30_cell_28,Mid Life,535,0.895,0.01773,0.02638,327.31,8.6348,-0.11581,-0.28815,0.04411,0.11581
2017-06-30_cell_28,Mid Life,540,0.8937,0.01774,0.02645,326.88,8.6443,-0.11568,-0.2881,0.04419,0.11568
2017-06-30_cell_28,Mid Life,545,0.8924,0.01777,0.02655,326.08,8.6565,-0.11552,-0.28806,0.04432,0.11552
2017-06-30_cell_28,Mid Life,550,0.8911,0.01779,0.02662,325.57,8.6664,-0.11539,-0.28802,0.04441,0.11539
2017-06-30_cell_28,Mid Life,555,0.8898,0.01781,0.0267,324.98,8.6769,-0.11525,-0.28798,0.04451,0.11525
2017-06-30_cell_28,Mid Life,560,0.8885,0.01784,0.02679,324.25,8.6882,-0.1151,-0.28795,0.04464,0.1151
2017-06-30_cell_28,Mid Life,565,0.8872,0.01786,0.02687,323.67,8.6985,-0.11496,-0.28792,0.04474,0.11496
2017-06-30_cell_28,Mid Life,570,0.8859,0.01788,0.02695,323.15,8.7083,-0.11483,-0.28788,0.04483,0.11483
2017-06-30_cell_28,Mid Life,575,0.8846,0.01791,0.02705,322.37,8.7197,-0.11468,-0.28786,0.04496,0.11468
2017-06-30_cell_28,Mid Life,580,0.8833,0.01792,0.02711,322.0,8.7283,-0.11457,-0.28783,0.04503,0.11457
2017-06-30_cell_28,Mid Life,585,0.882,0.01796,0.02721,321.19,8.7397,-0.11442,-0.28782,0.04517,0.11442
2017-06-30_cell_28,Mid Life,590,0.8807,0.01798,0.02729,320.58,8.7497,-0.11429,-0.2878,0.04527,0.11429
2017-06-30_cell_28,Mid Life,595,0.8794,0.018,0.02737,320.06,8.7591,-0.11417,-0.28777,0.04536,0.11417
2017-06-30_cell_28,Mid Life,600,0.8781,0.01802,0.02746,319.37,8.7695,-0.11403,-0.28776,0.04548,0.11403
2017-06-30_cell_28,Mid Life,605,0.8768,0.01804,0.02752,318.92,8.7782,-0.11392,-0.28774,0.04556,0.11392
2017-06-30_cell_28,Mid Life,610,0.8754,0.01807,0.02764,318.05,8.7894,-0.11377,-0.28775,0.04571,0.11377
2017-06-30_cell_28,Mid Life,615,0.8741,0.01809,0.02771,317.55,8.7984,-0.11366,-0.28773,0.0458,0.11366
2017-06-30_cell_28,Mid Life,620,0.8728,0.01811,0.02779,316.96,8.8078,-0.11354,-0.28773,0.0459,0.11354
2017-06-30_cell_28,Mid Life,625,0.8714,0.01814,0.02789,316.15,8.8183,-0.1134,-0.28774,0.04604,0.1134
2017-06-30_cell_28,Mid Life,630,0.8701,0.01816,0.02796,315.73,8.8266,-0.11329,-0.28773,0.04611,0.11329
2017-06-30_cell_28,Mid Life,635,0.8688,0.01818,0.02803,315.18,8.8355,-0.11318,-0.28772,0.04621,0.11318
2017-06-30_cell_28,Mid Life,640,0.8674,0.0182,0.02812,314.57,8.8447,-0.11306,-0.28773,0.04632,0.11306
2017-06-30_cell_28,Mid Life,645,0.8661,0.01823,0.02823,313.66,8.8551,-0.11293,-0.28776,0.04647,0.11293
2017-06-30_cell_28,Mid Life,650,0.8647,0.01825,0.02829,313.27,8.8631,-0.11283,-0.28775,0.04654,0.11283
2017-06-30_cell_28,Mid Life,655,0.8634,0.01829,0.02842,312.24,8.8738,-0.11269,-0.28781,0.04671,0.11269
2017-06-30_cell_28,Mid Life,660,0.862,0.01829,0.02845,312.1,8.8806,-0.1126,-0.28778,0.04675,0.1126
2017-06-30_cell_28,Mid Life,665,0.8606,0.01834,0.02859,310.96,8.8914,-0.11247,-0.28785,0.04693,0.11247
2017-06-30_cell_28,Mid Life,670,0.8593,0.01835,0.02866,310.52,8.8994,-0.11237,-0.28785,0.04701,0.11237
2017-06-30_cell_28,Mid Life,675,0.8579,0.01837,0.02874,309.91,8.9078,-0.11226,-0.28788,0.04712,0.11226
2017-06-30_cell_28,Mid Life,680,0.8565,0.0184,0.02882,309.33,8.9162,-0.11216,-0.2879,0.04722,0.11216
2017-06-30_cell_28,Mid Life,685,0.8552,0.01842,0.02893,308.55,8.925,-0.11204,-0.28795,0.04735,0.11204
2017-06-30_cell_28,Mid Life,690,0.8538,0.01845,0.02901,307.97,8.9332,-0.11194,-0.28798,0.04745,0.11194
2017-06-30_cell_28,Mid Life,695,0.8524,0.01848,0.02911,307.16,8.9419,-0.11183,-0.28804,0.04759,0.11183
2017-06-30_cell_28,Mid Life,700,0.851,0.0185,0.02919,306.64,8.9496,-0.11174,-0.28806,0.04768,0.11174
2017-06-30_cell_28,End of Life,705,0.8496,0.01852,0.02927,305.99,8.9577,-0.11164,-0.28811,0.04779,0.11164
2017-06-30_cell_28,End of Life,710,0.8483,0.01854,0.02936,305.41,8.9654,-0.11154,-0.28814,0.0479,0.11154
2017-06-30_cell_28,End of Life,715,0.8469,0.01857,0.02945,304.71,8.9734,-0.11144,-0.2882,0.04802,0.11144
2017-06-30_cell_28,End of Life,720,0.8455,0.01859,0.02954,304.0,8.9812,-0.11134,-0.28826,0.04814,0.11134
2017-06-30_cell_28,End of Life,725,0.8441,0.01861,0.0296,303.64,8.9883,-0.11126,-0.28827,0.04821,0.11126
2017-06-30_cell_28,End of Life,730,0.8427,0.01863,0.0297,302.92,8.9959,-0.11116,-0.28834,0.04833,0.11116
2017-06-30_cell_28,End of Life,735,0.8413,0.01867,0.02982,301.95,9.004,-0.11106,-0.28845,0.04849,0.11106
2017-06-30_cell_28,End of Life,740,0.8399,0.01869,0.0299,301.38,9.0111,-0.11097,-0.2885,0.04859,0.11097
2017-06-30_cell_28,End of Life,745,0.8385,0.01871,0.02998,300.77,9.0183,-0.11089,-0.28856,0.0487,0.11089
2017-06-30_cell_28,End of Life,750,0.837,0.01874,0.03008,300.07,9.0255,-0.1108,-0.28864,0.04882,0.1108
2017-06-30_cell_28,End of Life,755,0.8356,0.01877,0.03017,299.35,9.0325,-0.11071,-0.28872,0.04894,0.11071
2017-06-30_cell_28,End of Life,760,0.8342,0.01878,0.03025,298.83,9.0393,-0.11063,-0.28877,0.04903,0.11063
2017-06-30_cell_28,End of Life,765,0.8328,0.01881,0.03034,298.2,9.0461,-0.11054,-0.28885,0.04914,0.11054
2017-06-30_cell_28,End of Life,770,0.8314,0.01884,0.03044,297.37,9.0529,-0.11046,-0.28896,0.04928,0.11046
2017-06-30_cell_28,End of Life,775,0.8299,0.01886,0.03051,296.89,9.0594,-0.11038,-0.28901,0.04937,0.11038
2017-06-30_cell_28,End of Life,780,0.8285,0.01889,0.03063,295.99,9.066,-0.1103,-0.28915,0.04952,0.1103
2017-06-30_cell_28,End of Life,785,0.8271,0.0189,0.03068,295.66,9.0723,-0.11023,-0.28917,0.04959,0.11023
2017-06-30_cell_28,End of Life,790,0.8257,0.01894,0.03082,294.54,9.0786,-0.11015,-0.28936,0.04977,0.11015
2017-06-30_cell_28,End of Life,795,0.8242,0.01897,0.03091,293.96,9.0847,-0.11007,-0.28944,0.04987,0.11007
2017-06-30_cell_28,End of Life,800,0.8228,0.01899,0.03099,293.31,9.0908,-0.11,-0.28953,0.04998,0.11
2017-06-30_cell_28,End of Life,805,0.8213,0.01902,0.0311,292.51,9.0966,-0.10993,-0.28967,0.05012,0.10993
2017-06-30_cell_28,End of Life,810,0.8199,0.01905,0.0312,291.72,9.1023,-0.10986,-0.28981,0.05025,0.10986
2017-06-30_cell_28,End of Life,815,0.8185,0.01907,0.03128,291.14,9.108,-0.10979,-0.28989,0.05035,0.10979
2017-06-30_cell_28,End of Life,820,0.817,0.01908,0.03133,290.95,9.1141,-0.10972,-0.2899,0.0504,0.10972
2017-06-30_cell_28,End of Life,825,0.8156,0.01911,0.03143,290.17,9.1195,-0.10966,-0.29004,0.05053,0.10966
2017-06-30_cell_28,End of Life,830,0.8141,0.01914,0.03153,289.37,9.1247,-0.10959,-0.29019,0.05067,0.10959
2017-06-30_cell_28,End of Life,835,0.8126,0.01917,0.03164,288.57,9.1298,-0.10953,-0.29034,0.0508,0.10953
2017-06-30_cell_28,End of Life,840,0.8112,0.01919,0.03174,287.8,9.1347,-0.10947,-0.29049,0.05093,0.10947
2017-06-30_cell_28,End of Life,845,0.8097,0.01921,0.03181,287.33,9.1401,-0.10941,-0.29057,0.05102,0.10941
2017-06-30_cell_28,End of Life,850,0.8083,0.01924,0.03192,286.48,9.1447,-0.10935,-0.29075,0.05116,0.10935
2017-06-30_cell_28,End of Life,855,0.8068,0.01926,0.032,285.96,9.1498,-0.10929,-0.29084,0.05126,0.10929
2017-06-30_cell_28,End of Life,860,0.8053,0.01929,0.03209,285.24,9.1544,-0.10924,-0.29099,0.05138,0.10924
2017-06-30_cell_28,End of Life,865,0.8038,0.01931,0.03217,284.69,9.1592,-0.10918,-0.2911,0.05148,0.10918
2017-06-30_cell_28,End of Life,870,0.8024,0.01934,0.03228,283.91,9.1634,-0.10913,-0.29127,0.05161,0.10913
2017-06-30_cell_28,End of Life,875,0.8009,0.01936,0.03236,283.3,9.1679,-0.10908,-0.2914,0.05172,0.10908
2018-04-12_cell_03,Early Life,5,0.9998,0.01551,0.01985,395.68,7.8556,-0.1273,-0.29019,0.03537,0.1273
2018-04-12_cell_03,Early Life,10,0.9996,0.01552,0.01987,395.56,7.8595,-0.12723,-0.29014,0.03539,0.12723
2018-04-12_cell_03,Early Life,15,0.9993,0.01552,0.01989,395.41,7.8639,-0.12716,-0.29007,0.03541,0.12716
2018-04-12_cell_03,Early Life,20,0.999,0.01553,0.01991,395.26,7.8689,-0.12708,-0.29,0.03544,0.12708
2018-04-12_cell_03,Early Life,25,0.9986,0.01554,0.01993,395.09,7.8742,-0.127,-0.28992,0.03547,0.127
2018-04-12_cell_03,Early Life,30,0.9983,0.01554,0.01995,394.91,7.8799,-0.12691,-0.28984,0.0355,0.12691
2018-04-12_cell_03,Early Life,35,0.9979,0.01555,0.01998,394.72,7.8859,-0.12681,-0.28975,0.03553,0.12681
2018-04-12_cell_03,Early Life,40,0.9975,0.01555,0.02,394.52,7.892,-0.12671,-0.28966,0.03556,0.12671
2018-04-12_cell_03,Early Life,45,0.9971,0.01556,0.02003,394.32,7.8985,-0.12661,-0.28957,0.03559,0.12661
2018-04-12_cell_03,Early Life,50,0.9967,0.01557,0.02006,394.11,7.905,-0.1265,-0.28948,0.03563,0.1265
2018-04-12_cell_03,Early Life,55,0.9962,0.01558,0.02009,393.89,7.9119,-0.12639,-0.28938,0.03566,0.12639
2018-04-12_cell_03,Early Life,60,0.9958,0.01558,0.02012,393.66,7.919,-0.12628,-0.28928,0.0357,0.12628
2018-04-12_cell_03,Early Life,65,0.9953,0.01559,0.02015,393.44,7.926,-0.12617,-0.28918,0.03574,0.12617
2018-04-12_cell_03,Early Life,70,0.9948,0.0156,0.02018,393.19,7.9335,-0.12605,-0.28907,0.03578,0.12605
2018-04-12_cell_03,Early Life,75,0.9943,0.01561,0.02021,392.96,7.9409,-0.12593,-0.28897,0.03582,0.12593
2018-04-12_cell_03,Early Life,80,0.9939,0.01562,0.02024,392.72,7.9483,-0.12581,-0.28886,0.03586,0.12581
2018-04-12_cell_03,Early Life,85,0.9933,0.01563,0.02027,392.46,7.9562,-0.12569,-0.28875,0.0359,0.12569
2018-04-12_cell_03,Early Life,90,0.9928,0.01563,0.02031,392.21,7.9641,-0.12556,-0.28864,0.03594,0.12556
2018-04-12_cell_03,Early Life,95,0.9923,0.01564,0.02034,391.95,7.972,-0.12544,-0.28853,0.03598,0.12544
2018-04-12_cell_03,Early Life,100,0.9918,0.01565,0.02037,391.71,7.9797,-0.12532,-0.28843,0.03602,0.12532
2018-04-12_cell_03,Early Life,105,0.9912,0.01566,0.02041,391.43,7.988,-0.12519,-0.28831,0.03607,0.12519
2018-04-12_cell_03,Early Life,110,0.9907,0.01567,0.02044,391.16,7.9963,-0.12506,-0.2882,0.03611,0.12506
2018-04-12_cell_03,Early Life,115,0.9901,0.01568,0.02048,390.88,8.0047,-0.12493,-0.28808,0.03616,0.12493
2018-04-12_cell_03,Early Life,120,0.9896,0.01569,0.02052,390.6,8.0133,-0.12479,-0.28796,0.03621,0.12479
2018-04-12_cell_03,Early Life,125,0.989,0.0157,0.02055,390.32,8.0217,-0.12466,-0.28785,0.03625,0.12466
2018-04-12_cell_03,Early Life,130,0.9884,0.01571,0.02059,390.06,8.03,-0.12453,-0.28774,0.0363,0.12453
2018-04-12_cell_03,Early Life,135,0.9879,0.01572,0.02063,389.75,8.0391,-0.12439,-0.28761,0.03635,0.12439
2018-04-12_cell_03,Early Life,140,0.9873,0.01573,0.02066,389.45,8.0479,-0.12426,-0.2875,0.03639,0.12426
2018-04-12_cell_03,Early Life,145,0.9867,0.01574,0.0207,389.16,8.0567,-0.12412,-0.28738,0.03644,0.12412
2018-04-12_cell_03,Early Life,150,0.9861,0.01575,0.02074,388.86,8.0658,-0.12398,-0.28726,0.03649,0.12398
2018-04-12_cell_03,Early Life,155,0.9855,0.01576,0.02078,388.56,8.0747,-0.12384,-0.28714,0.03654,0.12384
2018-04-12_cell_03,Early Life,160,0.9849,0.01577,0.02082,388.26,8.0836,-0.12371,-0.28702,0.03659,0.12371
2018-04-12_cell_03,Early Life,165,0.9842,0.01578,0.02086,387.96,8.0926,-0.12357,-0.2869,0.03664,0.12357
2018-04-12_cell_03,Early Life,170,0.9836,0.01579,0.0209,387.68,8.1013,-0.12344,-0.28679,0.03669,0.12344
2018-04-12_cell_03,Early Life,175,0.983,0.0158,0.02094,387.34,8.1111,-0.12329,-0.28666,0.03674,0.12329
2018-04-12_cell_03,Early Life,180,0.9824,0.01581,0.02098,387.03,8.1203,-0.12315,-0.28654,0.03679,0.12315
2018-04-12_cell_03,Early Life,185,0.9817,0.01582,0.02102,386.71,8.1296,-0.12301,-0.28642,0.03685,0.12301
2018-04-12_cell_03,Early Life,190,0.9811,0.01583,0.02106,386.42,8.1385,-0.12287,-0.28631,0.0369,0.12287
2018-04-12_cell_03,Early Life,195,0.9804,0.01585,0.0211,386.09,8.148,-0.12273,-0.28619,0.03695,0.12273
2018-04-12_cell_03,Early Life,200,0.9798,0.01586,0.02115,385.73,8.1582,-0.12258,-0.28606,0.03701,0.12258
2018-04-12_cell_03,Early Life,205,0.9791,0.01587,0.02119,385.42,8.1673,-0.12244,-0.28594,0.03706,0.12244
2018-04-12_cell_03,Early Life,210,0.9784,0.01588,0.02123,385.08,8.1771,-0.12229,-0.28582,0.03712,0.12229
2018-04-12_cell_03,Early Life,215,0.9778,0.01589,0.02128,384.76,8.1864,-0.12215,-0.2857,0.03717,0.12215
2018-04-12_cell_03,Early Life,220,0.9771,0.0159,0.02132,384.43,8.1961,-0.12201,-0.28558,0.03722,0.12201
2018-04-12_cell_03,Early Life,225,0.9764,0.01592,0.02137,384.07,8.2061,-0.12186,-0.28546,0.03728,0.12186
2018-04-12_cell_03,Early Life,230,0.9757,0.01593,0.02141,383.77,8.2152,-0.12173,-0.28535,0.03733,0.12173
2018-04-12_cell_03,Mid Life,235,0.975,0.01594,0.02145,383.41,8.2252,-0.12158,-0.28522,0.03739,0.12158
2018-04-12_cell_03,Mid Life,240,0.9744,0.01595,0.0215,383.08,8.2347,-0.12144,-0.28511,0.03745,0.12144
2018-04-12_cell_03,Mid Life,245,0.9737,0.01596,0.02154,382.74,8.2445,-0.12129,-0.28499,0.0375,0.12129
2018-04-12_cell_03,Mid Life,250,0.973,0.01597,0.02159,382.39,8.2543,-0.12115,-0.28487,0.03756,0.12115
2018-04-12_cell_03,Mid Life,255,0.9722,0.01599,0.02163,382.02,8.2644,-0.121,-0.28475,0.03762,0.121
2018-04-12_cell_03,Mid Life,260,0.9715,0.016,0.02168,381.69,8.274,-0.12086,-0.28463,0.03767,0.12086
2018-04-12_cell_03,Mid Life,265,0.9708,0.01601,0.02173,381.29,8.2847,-0.1207,-0.28451,0.03774,0.1207
2018-04-12_cell_03,Mid Life,270,0.9701,0.01602,0.02177,381.0,8.2936,-0.12058,-0.2844,0.03779,0.12058
2018-04-12_cell_03,Mid Life,275,0.9694,0.01603,0.02182,380.62,8.3039,-0.12043,-0.28428,0.03785,0.12043
2018-04-12_cell_03,Mid Life,280,0.9687,0.01605,0.02186,380.27,8.3137,-0.12028,-0.28417,0.03791,0.12028
2018-04-12_cell_03,Mid Life,285,0.9679,0.01606,0.02192,379.85,8.3246,-0.12013,-0.28404,0.03798,0.12013
2018-04-12_cell_03,Mid Life,290,0.9672,0.01607,0.02196,379.52,8.334,-0.11999,-0.28393,0.03803,0.11999
2018-04-12_cell_03,Mid Life,295,0.9665,0.01609,0.02201,379.13,8.3445,-0.11984,-0.28381,0.0381,0.11984
2018-04-12_cell_03,Mid Life,300,0.9657,0.0161,0.02205,378.85,8.3531,-0.11972,-0.28371,0.03814,0.11972
2018-04-12_cell_03,Mid Life,305,0.965,0.01611,0.0221,378.42,8.3641,-0.11956,-0.28359,0.03821,0.11956
2018-04-12_cell_03,Mid Life,310,0.9642,0.01612,0.02215,378.03,8.3746,-0.11941,-0.28347,0.03828,0.11941
2018-04-12_cell_03,Mid Life,315,0.9635,0.01614,0.0222,377.69,8.3842,-0.11927,-0.28336,0.03833,0.11927
2018-04-12_cell_03,Mid Life,320,0.9627,0.01615,0.02225,377.28,8.3948,-0.11912,-0.28325,0.0384,0.11912
2018-04-12_cell_03,Mid Life,325,0.962,0.01616,0.02229,376.96,8.404,-0.11899,-0.28315,0.03845,0.11899
2018-04-12_cell_03,Mid Life,330,0.9612,0.01618,0.02235,376.51,8.4153,-0.11883,-0.28302,0.03853,0.11883
2018-04-12_cell_03,Mid Life,335,0.9604,0.01619,0.0224,376.09,8.4259,-0.11868,-0.28291,0.03859,0.11868
2018-04-12_cell_03,Mid Life,340,0.9597,0.0162,0.02244,375.82,8.4344,-0.11856,-0.28281,0.03864,0.11856
2018-04-12_cell_03,Mid Life,345,0.9589,0.01621,0.02249,375.44,8.4445,-0.11842,-0.28271,0.03871,0.11842
2018-04-12_cell_03,Mid Life,350,0.9581,0.01623,0.02255,374.98,8.4558,-0.11826,-0.28258,0.03878,0.11826
2018-04-12_cell_03,Mid Life,355,0.9573,0.01624,0.0226,374.58,8.4661,-0.11812,-0.28248,0.03884,0.11812
2018-04-12_cell_03,Mid Life,360,0.9565,0.01625,0.02264,374.29,8.4749,-0.118,-0.28238,0.0389,0.118
2018-04-12_cell_03,Mid Life,365,0.9558,0.01627,0.02269,373.89,8.4851,-0.11785,-0.28228,0.03896,0.11785
2018-04-12_cell_03,Mid Life,370,0.955,0.01628,0.02275,373.5,8.4953,-0.11771,-0.28217,0.03903,0.11771
2018-04-12_cell_03,Mid Life,375,0.9542,0.01629,0.02279,373.15,8.5048,-0.11758,-0.28208,0.03908,0.11758
2018-04-12_cell_03,Mid Life,380,0.9534,0.01631,0.02284,372.74,8.5152,-0.11744,-0.28197,0.03915,0.11744
2018-04-12_cell_03,Mid Life,385,0.9526,0.01632,0.0229,372.35,8.5253,-0.1173,-0.28187,0.03922,0.1173
2018-04-12_cell_03,Mid Life,390,0.9518,0.01633,0.02295,371.94,8.5356,-0.11716,-0.28176,0.03928,0.11716
2018-04-12_cell_03,Mid Life,395,0.951,0.01635,0.023,371.51,8.5462,-0.11701,-0.28166,0.03935,0.11701
2018-04-12_cell_03,Mid Life,400,0.9502,0.01636,0.02306,371.1,8.5566,-0.11687,-0.28155,0.03942,0.11687
2018-04-12_cell_03,Mid Life,405,0.9494,0.01638,0.02312,370.63,8.5677,-0.11672,-0.28145,0.0395,0.11672
2018-04-12_cell_03,Mid Life,410,0.9485,0.01639,0.02316,370.36,8.576,-0.1166,-0.28137,0.03954,0.1166
2018-04-12_cell_03,Mid Life,415,0.9477,0.01641,0.02322,369.85,8.5875,-0.11645,-0.28125,0.03962,0.11645
2018-04-12_cell_03,Mid Life,420,0.9469,0.01642,0.02327,369.51,8.5968,-0.11632,-0.28117,0.03968,0.11632
2018-04-12_cell_03,Mid Life,425,0.9461,0.01643,0.02332,369.09,8.607,-0.11618,-0.28107,0.03975,0.11618
2018-04-12_cell_03,Mid Life,430,0.9453,0.01645,0.02338,368.64,8.6177,-0.11604,-0.28097,0.03982,0.11604
2018-04-12_cell_03,Mid Life,435,0.9444,0.01646,0.02342,368.33,8.6264,-0.11592,-0.28089,0.03988,0.11592
2018-04-12_cell_03,Mid Life,440,0.9436,0.01648,0.02348,367.84,8.6377,-0.11577,-0.28078,0.03996,0.11577
2018-04-12_cell_03,Mid Life,445,0.9428,0.01649,0.02354,367.43,8.6476,-0.11564,-0.28069,0.04002,0.11564
2018-04-12_cell_03,Mid Life,450,0.9419,0.0165,0.02359,367.0,8.6579,-0.1155,-0.2806,0.0401,0.1155
2018-04-12_cell_03,Mid Life,455,0.9411,0.01652,0.02364,366.6,8.6678,-0.11537,-0.28051,0.04016,0.11537
2018-04-12_cell_03,Mid Life,460,0.9402,0.01654,0.02371,366.05,8.6795,-0.11521,-0.28041,0.04025,0.11521
2018-04-12_cell_03,Mid Life,465,0.9394,0.01654,0.02375,365.82,8.6872,-0.11511,-0.28034,0.04029,0.11511
2018-04-12_cell_03,Mid Life,470,0.9385,0.01656,0.0238,365.39,8.6973,-0.11498,-0.28025,0.04036,0.11498
2018-04-12_cell_03,Mid Life,475,0.9377,0.01657,0.02386,364.98,8.7072,-0.11485,-0.28016,0.04043,0.11485
2018-04-12_cell_03,Mid Life,480,0.9368,0.01659,0.02391,364.55,8.7173,-0.11471,-0.28008,0.0405,0.11471
2018-04-12_cell_03,Mid Life,485,0.936,0.0166,0.02397,364.13,8.7272,-0.11458,-0.27999,0.04057,0.11458
2018-04-12_cell_03,Mid Life,490,0.9351,0.01662,0.02403,363.59,8.7386,-0.11443,-0.2799,0.04066,0.11443
2018-04-12_cell_03,Mid Life,495,0.9343,0.01664,0.02409,363.15,8.7487,-0.1143,-0.27982,0.04073,0.1143
2018-04-12_cell_03,Mid Life,500,0.9334,0.01665,0.02413,362.85,8.7571,-0.11419,-0.27975,0.04078,0.11419
2018-04-12_cell_03,Mid Life,505,0.9325,0.01666,0.02419,362.44,8.7667,-0.11407,-0.27967,0.04085,0.11407
2018-04-12_cell_03,Mid Life,510,0.9317,0.01668,0.02425,361.92,8.7777,-0.11393,-0.27958,0.04093,0.11393
2018-04-12_cell_03,Mid Life,515,0.9308,0.01669,0.0243,361.56,8.7867,-0.11381,-0.27951,0.04099,0.11381
2018-04-12_cell_03,Mid Life,520,0.9299,0.01671,0.02437,361.05,8.7976,-0.11367,-0.27942,0.04108,0.11367
2018-04-12_cell_03,Mid Life,525,0.929,0.01672,0.02442,360.64,8.807,-0.11355,-0.27935,0.04114,0.11355
2018-04-12_cell_03,Mid Life,530,0.9282,0.01673,0.02447,360.33,8.8154,-0.11344,-0.27929,0.0412,0.11344
2018-04-12_cell_03,Mid Life,535,0.9273,0.01676,0.02454,359.67,8.8278,-0.11328,-0.2792,0.0413,0.11328
2018-04-12_cell_03,Mid Life,540,0.9264,0.01677,0.0246,359.22,8.8377,-0.11315,-0.27912,0.04138,0.11315
2018-04-12_cell_03,Mid Life,545,0.9255,0.01678,0.02464,358.95,8.8455,-0.11305,-0.27906,0.04142,0.11305
2018-04-12_cell_03,Mid Life,550,0.9246,0.0168,0.0247,358.5,8.8554,-0.11293,-0.27899,0.0415,0.11293
2018-04-12_cell_03,Mid Life,555,0.9237,0.01681,0.02476,358.0,8.8656,-0.1128,-0.27892,0.04158,0.1128
2018-04-12_cell_03,Mid Life,560,0.9228,0.01683,0.02482,357.56,8.8753,-0.11267,-0.27885,0.04165,0.11267
2018-04-12_cell_03,Mid Life,565,0.9219,0.01685,0.02488,357.09,8.8853,-0.11255,-0.27878,0.04173,0.11255
2018-04-12_cell_03,Mid Life,570,0.921,0.01687,0.02495,356.54,8.896,-0.11241,-0.27871,0.04182,0.11241
2018-04-12_cell_03,Mid Life,575,0.9201,0.01687,0.02499,356.26,8.9038,-0.11231,-0.27865,0.04187,0.11231
2018-04-12_cell_03,Mid Life,580,0.9192,0.01689,0.02505,355.86,8.9128,-0.1122,-0.27859,0.04193,0.1122
2018-04-12_cell_03,Mid Life,585,0.9183,0.0169,0.0251,355.46,8.9218,-0.11208,-0.27853,0.042,0.11208
2018-04-12_cell_03,Mid Life,590,0.9174,0.01692,0.02516,354.96,8.9319,-0.11196,-0.27847,0.04208,0.11196
2018-04-12_cell_03,Mid Life,595,0.9165,0.01694,0.02523,354.46,8.942,-0.11183,-0.27841,0.04216,0.11183
2018-04-12_cell_03,Mid Life,600,0.9156,0.01696,0.0253,353.85,8.953,-0.11169,-0.27834,0.04226,0.11169
2018-04-12_cell_03,Mid Life,605,0.9147,0.01697,0.02534,353.59,8.9604,-0.1116,-0.27829,0.04231,0.1116
2018-04-12_cell_03,Mid Life,610,0.9138,0.01698,0.02541,353.07,8.9705,-0.11148,-0.27823,0.04239,0.11148
2018-04-12_cell_03,Mid Life,615,0.9128,0.017,0.02546,352.64,8.9796,-0.11136,-0.27818,0.04246,0.11136
